date,cpi_all,cpi_core,cpi_food,cpi_energy,cpi_vehicles,cpi_shelter,gscpi,cpi_all_yoy,cpi_core_yoy,cpi_food_yoy,cpi_energy_yoy,cpi_vehicles_yoy,cpi_shelter_yoy,gscpi_lag1,gscpi_lag3,gscpi_lag6,gscpi_lag12
2013-07-01,232.9,233.88,237.184,242.986,149.058,263.239,-0.6678801184039157,1.885471805415806,1.7002217680567089,1.4278688875109635,4.032230442526363,-1.916167664670665,2.3666844252254293,-0.6760553509498842,-0.7469715952801083,-0.07061393080594038,-0.6748081197908459
2013-08-01,233.456,234.336,237.451,244.833,149.539,263.86,-0.5820700563572863,1.538809488600279,1.782107690904433,1.3690852273697596,-0.06286047831108865,-0.8828734481776013,2.4114389067212194,-0.6678801184039157,-0.8694107209867165,-0.3930786774419939,-0.13710144438680477
2013-09-01,233.544,234.7,237.519,242.745,150.458,264.321,-0.29194497760355936,1.0947341081747997,1.7519368418314363,1.3289022371631987,-4.048429365935791,0.5419420369269012,2.357560807487813,-0.5820700563572863,-0.6760553509498842,-0.5581860737350862,-0.25924026771812797
2013-10-01,233.669,234.921,237.75,241.954,151.248,264.684,-0.20427587183169432,0.8767991434911471,1.686837731144819,1.237848264585284,-5.492994605826951,1.5182634609963275,2.2672477744807296,-0.29194497760355936,-0.6678801184039157,-0.7469715952801083,-0.011571121493668679
2013-11-01,234.1,235.359,237.947,242.718,151.993,265.496,-0.7083163559087471,1.2328701961954458,1.7416677473738762,1.145150114982596,-2.4519831684879367,2.055300405554217,2.422689957410018,-0.20427587183169432,-0.5820700563572863,-0.8694107209867165,-0.3586160259250593
2013-12-01,234.719,235.759,238.182,245.733,152.457,266.228,-0.5106473368391902,1.5128383667573297,1.7408566188369834,1.0628954034547222,0.41886656750085294,2.1535348391549247,2.535779759979051,-0.7083163559087471,-0.29194497760355936,-0.6760553509498842,-0.15650817148852506
2014-01-01,235.288,235.961,238.492,250.34,151.535,266.892,-0.6546029224773013,1.557758795574915,1.6070344358370292,1.0512221887962747,2.1691664115906617,1.1980686652286243,2.5947367207140637,-0.5106473368391902,-0.20427587183169432,-0.6678801184039157,-0.07061393080594038
2014-02-01,235.547,236.185,239.408,249.925,150.718,267.481,-0.2933048703244112,1.1204746347724948,1.5548073904948723,1.4475066951421978,-2.256977035229335,0.6202057560969143,2.593596937699205,-0.6546029224773013,-0.7083163559087471,-0.5820700563572863,-0.3930786774419939
2014-03-01,236.028,236.625,240.447,249.961,149.641,268.287,-0.6293654472137423,1.6126949139408042,1.6456609706435588,1.7924500345027683,1.3649911798698344,0.48955087568496314,2.722685085919063,-0.2933048703244112,-0.5106473368391902,-0.29194497760355936,-0.5581860737350862
2014-04-01,236.468,237.072,241.241,249.864,149.217,268.923,-0.8205650962914318,2.015125303606169,1.8210555250137483,1.9378420062960977,3.9052201286630783,0.43075307752882264,2.768277164006294,-0.6293654472137423,-0.6546029224773013,-0.20427587183169432,-0.7469715952801083
2014-05-01,236.918,237.529,242.408,249.213,149.006,269.715,-0.8332715854793054,2.166947687079812,1.9455269618362525,2.5180373349573237,3.636658515894009,0.3400650500670066,2.841422541494598,-0.8205650962914318,-0.2933048703244112,-0.7083163559087471,-0.8694107209867165
2014-06-01,237.231,237.837,242.646,249.714,148.921,270.149,-0.7031609264898643,2.0589816945944195,1.9228626526676562,2.390919064899988,2.885324521756316,0.12034260666120566,2.797596624010157,-0.8332715854793054,-0.6293654472137423,-0.5106473368391902,-0.6760553509498842
2014-07-01,237.498,238.195,243.235,248.744,149.216,270.891,-0.8257664788303449,1.9742378703305974,1.8449632290063356,2.551183890987585,2.3696838500983697,0.10599900709791221,2.90686410448302,-0.7031609264898643,-0.8205650962914318,-0.6546029224773013,-0.6678801184039157
2014-08-01,237.46,238.405,243.792,245.699,149.472,271.493,-0.6445784498473698,1.7150983482969062,1.73639560289498,2.6704456919532937,0.3537104883737152,-0.044804365416362124,2.892821951034641,-0.8257664788303449,-0.8332715854793054,-0.2933048703244112,-0.5820700563572863
2014-09-01,237.477,238.786,244.48,241.61,149.859,272.118,-0.8284984528680481,1.6840509711232077,1.7409458883681284,2.9307129113881336,-0.4675688479680251,-0.39811774714537673,2.9498223750666686,-0.6445784498473698,-0.7031609264898643,-0.6293654472137423,-0.29194497760355936
2014-10-01,237.43,239.191,244.866,237.061,148.954,272.73,-0.6083077133767608,1.6095417021513292,1.817632310436279,2.9930599369085265,-2.0222852277705705,-1.5167142706019154,3.0398512943736744,-0.8284984528680481,-0.8257664788303449,-0.8205650962914318,-0.20427587183169432
2014-11-01,236.983,239.458,245.394,229.016,147.488,273.436,-0.9953540185378028,1.231524989320798,1.7415947552462452,3.12968854408755,-5.645234387231268,-2.9639522872763835,2.9906288606984743,-0.6083077133767608,-0.6445784498473698,-0.8332715854793054,-0.7083163559087471
2014-12-01,236.252,239.584,246.237,218.536,145.83,273.997,-0.4184334820897113,0.6531213919623191,1.6224195046636636,3.381867647429271,-11.067703564437824,-4.34679942541174,2.918175398530587,-0.9953540185378028,-0.8284984528680481,-0.7031609264898643,-0.5106473368391902
2015-01-01,234.747,239.811,246.197,199.926,144.875,274.762,-0.524144506831253,-0.22993097820542818,1.631625565241701,3.2307163343005207,-20.138212031636982,-4.39502425182301,2.948758299237153,-0.4184334820897113,-0.6083077133767608,-0.8257664788303449,-0.6546029224773013
2015-02-01,235.342,240.172,246.495,203.021,147.264,275.47,-0.33566398203834136,-0.08703146293520536,1.6880834938713285,2.960218539063031,-18.76723016905072,-2.2916970766597045,2.986754199363695,-0.524144506831253,-0.9953540185378028,-0.6445784498473698,-0.2933048703244112
2015-03-01,235.976,240.755,246.072,205.757,147.694,276.258,-0.4041909136703031,-0.022031284423873476,1.7453777073428434,2.3393928807595943,-17.684358759966557,-1.3011139995054877,2.9710720236165056,-0.33566398203834136,-0.4184334820897113,-0.8284984528680481,-0.6293654472137423
2015-04-01,236.222,241.346,246.002,203.577,148.404,277.003,-0.366803185735082,-0.10403098939391064,1.802827832894649,1.9735451270721072,-18.52487753337816,-0.5448440861296033,3.0045775184718293,-0.4041909136703031,-0.524144506831253,-0.6083077133767608,-0.8205650962914318
2015-05-01,237.001,241.688,246.239,208.973,149.29,277.524,-0.5686063376052297,0.03503321824429584,1.7509440952473199,1.580393386356893,-16.14683022153739,0.19059635182474555,2.8952783493687795,-0.366803185735082,-0.33566398203834136,-0.9953540185378028,-0.8332715854793054
2015-06-01,237.657,242.064,246.937,212.015,149.48,278.284,-0.8819978175588324,0.1795718097550525,1.7772676244655061,1.768419837953239,-15.096870820218333,0.37536680521887966,3.0113011708353454,-0.5686063376052297,-0.4041909136703031,-0.4184334820897113,-0.7031609264898643
2015-07-01,238.034,242.565,247.157,211.623,149.078,279.329,-0.4292314118373044,0.22568611104094582,1.8346312894897077,1.6124324213209418,-14.923375036181785,-0.0924833797984137,3.1149059954003633,-0.8819978175588324,-0.366803185735082,-0.524144506831253,-0.8257664788303449
2015-08-01,238.033,242.817,247.742,208.579,148.295,279.921,-0.7007107611332073,0.2413037985344868,1.8506323273421277,1.6202336417930008,-15.10791659713715,-0.7874384500107134,3.1043157650473496,-0.4292314118373044,-0.5686063376052297,-0.33566398203834136,-0.6445784498473698
2015-09-01,237.498,243.316,248.492,197.246,147.554,280.737,-0.4115852990608061,0.008842961634170088,1.8970961446650891,1.6410340314136018,-18.36182277223625,-1.538112492409538,3.1673759178003857,-0.7007107611332073,-0.8819978175588324,-0.4041909136703031,-0.8284984528680481
2015-10-01,237.733,243.768,248.755,195.616,146.397,281.429,-0.24981276153810844,0.12761656067050708,1.9135335359607986,1.588215595468534,-17.482841968944697,-1.716637351128547,3.189601437318945,-0.4115852990608061,-0.4292314118373044,-0.366803185735082,-0.6083077133767608
2015-11-01,238.017,244.241,248.525,195.114,144.85,282.129,-0.6576560871508785,0.4363182169185187,1.9974275238246353,1.2759073163973067,-14.803332518251999,-1.7886200911260586,3.179171725742047,-0.24981276153810844,-0.7007107611332073,-0.5686063376052297,-0.9953540185378028
2015-12-01,237.761,244.547,248.206,190.143,143.955,282.779,-0.6198960636130139,0.6387247515364791,2.0715072792840905,0.7996361229222204,-12.992367390269798,-1.2857436741411266,3.2051445818749746,-0.6576560871508785,-0.4115852990608061,-0.8819978175588324,-0.4184334820897113
2016-01-01,237.652,244.955,248.353,185.235,144.638,283.714,-0.8118921009956849,1.2375025026943876,2.145022538582464,0.8757214750789055,-7.3482188409711435,-0.16358930112165826,3.2580924582001902,-0.6198960636130139,-0.24981276153810844,-0.4292314118373044,-0.524144506831253
2016-02-01,237.336,245.51,248.606,176.401,143.979,284.502,-0.7565256785917089,0.8472775790126619,2.222573822094165,0.8564068236678102,-13.11194408460208,-2.2306877444589257,3.2787599375612597,-0.8118921009956849,-0.6576560871508785,-0.7007107611332073,-0.33566398203834136
2016-03-01,238.08,245.913,248.029,182.234,143.659,285.122,-0.6577532640692162,0.8916160965521946,2.142426948557663,0.7952956858155336,-11.43241785212653,-2.7319999458339517,3.208594864221137,-0.7565256785917089,-0.6198960636130139,-0.4115852990608061,-0.4041909136703031
2016-04-01,238.992,246.551,248.235,186.713,145.475,285.853,-0.27482414376973613,1.1726257503534843,2.156654761214183,0.9077161974292869,-8.283843459722862,-1.9736664779925084,3.194911246448595,-0.6577532640692162,-0.8118921009956849,-0.24981276153810844,-0.366803185735082
2016-05-01,239.557,247.137,247.856,188.596,146.416,286.855,-0.7285107930141519,1.0784764621246223,2.2545595974976074,0.6566790800807354,-9.751020466758863,-1.9251121977359453,3.3622317349130126,-0.27482414376973613,-0.7565256785917089,-0.6576560871508785,-0.5686063376052297
2016-06-01,240.222,247.54,247.683,192.899,144.887,287.819,-0.2959559239372179,1.0792865347959424,2.2622116465067066,0.3021013456873556,-9.01634318326533,-3.072651859780562,3.426355809173365,-0.7285107930141519,-0.6577532640692162,-0.6198960636130139,-0.8819978175588324
2016-07-01,240.101,247.829,247.658,189.046,143.27,288.524,-0.17864595950713097,0.8683633430518256,2.1701399624842965,0.2027051631149357,-10.668500115771916,-3.8959470881015257,3.291817176161449,-0.2959559239372179,-0.27482414376973613,-0.8118921009956849,-0.4292314118373044
2016-08-01,240.545,248.423,247.746,188.772,142.803,289.367,0.08781261673522037,1.0553158595656864,2.3087345614186683,0.0016145829128788591,-9.496162125621478,-3.703428976027512,3.3745235262806483,-0.17864595950713097,-0.7285107930141519,-0.7565256785917089,-0.7007107611332073
2016-09-01,241.176,248.842,247.772,192.243,144.851,290.369,-0.3002321151702887,1.5486446201652182,2.271120682569183,-0.2897477584791419,-2.536426594202168,-1.8318717215392355,3.430969198929956,0.08781261673522037,-0.2959559239372179,-0.6577532640692162,-0.4115852990608061
2016-10-01,241.741,249.142,247.812,195.979,142.217,291.378,-0.0715507920693434,1.685924966243646,2.2045551507991146,-0.37908785753049123,0.18556764272861237,-2.8552497660471077,3.535172281463539,-0.3002321151702887,-0.17864595950713097,-0.27482414376973613,-0.24981276153810844
2016-11-01,242.026,249.481,247.741,196.372,139.975,292.227,-0.32698277651092406,1.6843334719788938,2.1454219398053587,-0.31546122120510445,0.6447512736144079,-3.3655505695547094,3.5792137639165,-0.0715507920693434,0.08781261673522037,-0.7285107930141519,-0.6576560871508785
2016-12-01,242.637,249.92,247.725,199.513,139.457,293.066,-0.2417282716658654,2.0507989115119862,2.197123661300271,-0.19379064164444237,4.927870076731722,-3.1245875447188487,3.637823176402777,-0.32698277651092406,-0.3002321151702887,-0.2959559239372179,-0.6198960636130139
2017-01-01,243.618,250.467,248.065,205.369,138.761,293.769,0.15622314438893453,2.5103933482571117,2.2502092221020176,-0.11596397063856623,10.86943612168325,-4.06324755596732,3.5440619779073312,-0.2417282716658654,-0.0715507920693434,-0.17864595950713097,-0.8118921009956849
2017-02-01,244.006,250.998,248.735,204.133,138.713,294.543,0.14977659844637858,2.8103616813294208,2.2353468290497336,0.05188933493158743,15.720999314062833,-3.6574778266275088,3.5293249256595827,0.15622314438893453,-0.32698277651092406,0.08781261673522037,-0.7565256785917089
2017-03-01,243.892,250.944,249.244,202.528,139.232,295.012,0.07068232688894602,2.44119623655914,2.045845481938735,0.4898620725802161,11.136231438699685,-3.081602962571084,3.4686905956046843,0.14977659844637858,-0.2417282716658654,-0.3002321151702887,-0.6577532640692162
2017-04-01,244.193,251.227,249.589,202.954,138.596,295.741,0.0035786385717849678,2.176223471915395,1.8965650108902388,0.545450883235632,8.698376652937934,-4.728647533940533,3.4591205969501715,0.07068232688894602,0.15622314438893453,-0.0715507920693434,-0.27482414376973613
2017-05-01,244.004,251.43,249.972,198.449,138.601,296.461,-0.15813721276091927,1.8563431667619756,1.7370931912259246,0.8537215157188083,5.224395003075366,-5.3375314173314425,3.3487301946976578,0.0035786385717849678,0.14977659844637858,-0.32698277651092406,-0.7285107930141519
2017-06-01,244.163,251.746,249.77,197.808,137.691,297.215,0.07966577381754043,1.640565809959127,1.6991193342490218,0.8426093030204029,2.544855079601227,-4.966629166177783,3.2645516800489105,-0.15813721276091927,0.07068232688894602,-0.2417282716658654,-0.2959559239372179
2017-07-01,244.243,251.985,250.185,195.994,136.872,297.676,0.07862140266528123,1.7251073506566073,1.6769627444729984,1.020358720493597,3.6752959597135204,-4.465694143924059,3.1720064881950893,0.07966577381754043,0.0035786385717849678,0.15622314438893453,-0.17864595950713097
2017-08-01,245.183,252.535,250.469,201.45,136.875,298.904,0.379873973612244,1.92812155729698,1.6552412618799472,1.0991095719002475,6.716038395524748,-4.151173294678678,3.2958146575110314,0.07862140266528123,-0.15813721276091927,0.14977659844637858,0.08781261673522037
2017-09-01,246.435,252.812,250.826,212.723,135.033,299.711,0.5323027223034923,2.1805652303711787,1.5953898457655935,1.2325847956992764,10.653183731007122,-6.777999461515638,3.2172855917814935,0.379873973612244,0.07966577381754043,0.07068232688894602,-0.3002321151702887
2017-10-01,246.626,253.526,251.048,208.328,137.803,300.814,0.7716546528693564,2.020757753132485,1.7596390813271245,1.3058286120123386,6.301185331081394,-3.103707714267645,3.2384050957862343,0.5323027223034923,0.07862140266528123,0.0035786385717849678,-0.0715507920693434
2017-11-01,247.284,253.816,251.195,213.047,138.261,301.43,0.8045161618884132,2.172493864295566,1.7376072726981162,1.39419797288296,8.49153647159473,-1.2245043757813878,3.1492640994843057,0.7716546528693564,0.379873973612244,-0.15813721276091927,-0.32698277651092406
2017-12-01,247.805,254.344,251.716,213.574,138.123,302.428,0.668653006478495,2.129930719552253,1.770166453265043,1.6110606519325943,7.0476610546681195,-0.9565672572907746,3.194502262289056,0.8045161618884132,0.5323027223034923,0.07966577381754043,-0.2417282716658654
2018-01-01,248.859,255.204,252.377,216.855,138.559,303.213,0.5699052382151926,2.151318868063945,1.8912671130328462,1.7382540866305307,5.592859681840978,-0.14557404458024337,3.2147707892936417,0.668653006478495,0.7716546528693564,0.07862140266528123,0.15622314438893453
2018-02-01,249.529,255.711,252.264,220.141,138.643,303.784,0.04884929451698774,2.263468931091861,1.87770420481439,1.4187790218505691,7.8419461821459535,-0.050463907492448445,3.1374026882322825,0.5699052382151926,0.8045161618884132,0.379873973612244,0.14977659844637858
2018-03-01,249.577,256.271,252.365,215.72,138.212,304.812,0.4310080572342364,2.3309497646499366,2.1227843662331214,1.2521866123156533,6.513667246010435,-0.7325902091473324,3.3218987702195113,0.04884929451698774,0.668653006478495,0.5323027223034923,0.07068232688894602
2018-04-01,250.227,256.63,252.867,219.165,137.876,305.72,0.5050044658814378,2.4709963021052994,2.150644636125887,1.3133591624630903,7.987524266582557,-0.5194955121359923,3.3742362404942217,0.4310080572342364,0.5699052382151926,0.7716546528693564,0.0035786385717849678
2018-05-01,250.792,257.145,252.864,221.045,138.533,306.808,0.3657871313373626,2.781921607842497,2.272998448872432,1.1569295761125309,11.386300762412493,-0.04906169508157587,3.4901724004169132,0.5050044658814378,0.04884929451698774,0.8045161618884132,-0.15813721276091927
2018-06-01,251.018,257.399,253.167,220.947,137.952,307.183,0.4184789319550367,2.8075506935940187,2.245517307127032,1.3600512471473758,11.697706867265234,0.1895548728675145,3.3538011204010676,0.3657871313373626,0.4310080572342364,0.668653006478495,0.07966577381754043
2018-07-01,251.214,257.699,253.598,219.929,137.608,308.05,0.4271106597123818,2.854124785561929,2.267595293370639,1.3641904990307152,12.212108533934707,0.5377286808112558,3.4849971109528477,0.4184789319550367,0.5050044658814378,0.5699052382151926,0.07862140266528123
2018-08-01,251.663,257.891,253.949,222.781,138.093,309.004,0.5243336349103986,2.6429238568742575,2.1208941334864617,1.3893934977981415,10.58873169520973,0.8898630136986219,3.3790113213607142,0.4271106597123818,0.3657871313373626,0.04884929451698774,0.379873973612244
2018-09-01,252.182,258.368,254.302,223.955,136.92,309.522,0.46004304586468125,2.332055105808828,2.1976804898501623,1.3858212466012265,5.280106053412181,1.3974361822665538,3.2734867922765476,0.5243336349103986,0.4184789319550367,0.4310080572342364,0.5323027223034923
2018-10-01,252.772,258.917,254.17,226.022,138.247,310.401,0.5228398742262588,2.492032470218053,2.126409125691242,1.2435868837831654,8.493337429438185,0.3221990812972253,3.1870192211798543,0.46004304586468125,0.4271106597123818,0.5050044658814378,0.7716546528693564
2018-11-01,252.594,259.439,254.887,218.5,139.763,311.247,0.4507447366424089,2.147328577667773,2.2153843729315836,1.4697744779951893,2.5595291179880464,1.0863511763982592,3.25680920943503,0.5228398742262588,0.5243336349103986,0.3657871313373626,0.8045161618884132
2018-12-01,252.767,260.063,255.877,213.63,140.18,312.132,0.4605756957912617,2.0023809043401064,2.2485295505299874,1.6530534411797415,0.02622042008857406,1.4892523330654717,3.208697607364397,0.4507447366424089,0.46004304586468125,0.4184789319550367,0.668653006478495
2019-01-01,252.561,260.766,256.533,204.34,142.214,312.998,0.5115863631082983,1.4875893578291333,2.1794329242488475,1.6467427697452575,-5.771137395955817,2.637865458035926,3.2271043787700293,0.4605756957912617,0.5228398742262588,0.4271106597123818,0.5699052382151926
2019-02-01,253.319,261.186,257.253,208.144,142.272,314.072,0.14271652432839363,1.5188615351321877,2.1410889637129227,1.977690039006741,-5.449689062918761,2.617514046868563,3.386616806678444,0.5115863631082983,0.4507447366424089,0.5243336349103986,0.04884929451698774
2019-03-01,254.277,261.567,257.681,214.934,141.218,315.051,0.21724858792667484,1.8831863513063984,2.06656235001228,2.106472767618328,-0.3643612089745951,2.1749196885943345,3.3591197196960687,0.14271652432839363,0.4605756957912617,0.46004304586468125,0.4310080572342364
2019-04-01,255.233,261.997,257.325,222.42,139.895,316.172,0.011936281283825147,2.000583470209061,2.0913377235709074,1.7629821210359609,1.4851823968243139,1.4643592793524673,3.4188146015962317,0.21724858792667484,0.5115863631082983,0.5228398742262588,0.5050044658814378
2019-05-01,255.296,262.217,257.818,220.523,138.573,317.03,-0.6251255114563304,1.7959105553606136,1.97242800754438,1.9591559098962152,-0.23615100997533833,0.028873986703548127,3.3317253787384926,0.011936281283825147,0.14271652432839363,0.4507447366424089,0.3657871313373626
2019-06-01,255.213,262.739,257.952,214.926,138.241,317.949,-0.4716667086471531,1.671194894390049,2.0746001344216447,1.8900567609522634,-2.7250879170117814,0.20949315704013038,3.504751239489168,-0.6251255114563304,0.21724858792667484,0.4605756957912617,0.4184789319550367
2019-07-01,255.802,263.28,258.059,216.696,138.132,318.777,-0.45465761193350446,1.826331335037068,2.1657049503490455,1.7590832735274065,-1.4700198700489775,0.38079181442940424,3.4822269112157134,-0.4716667086471531,0.011936281283825147,0.5115863631082983,0.4271106597123818
2019-08-01,256.036,263.877,258.288,213.847,138.686,319.37,-0.2967092511971905,1.7376412106666406,2.321135673598529,1.7086107840550646,-4.010216311085779,0.4294207526811755,3.3546491307555826,-0.45465761193350446,-0.6251255114563304,0.14271652432839363,0.5243336349103986
2019-09-01,256.43,264.388,258.865,213.015,138.694,320.436,0.1273189386317438,1.6844977040391562,2.3300099083477743,1.794323284913224,-4.884909914938285,1.2956470931930975,3.52608215248027,-0.2967092511971905,-0.4716667086471531,0.21724858792667484,0.46004304586468125
2019-10-01,257.155,264.97,259.434,215.268,139.701,320.862,0.08024501538944584,1.7339736996186295,2.3378148209658223,2.0710548058386236,-4.757943916963836,1.051740724934347,3.3701566683097095,0.1273189386317438,-0.45465761193350446,0.011936281283825147,0.5228398742262588
2019-11-01,257.879,265.548,260.048,217.488,139.579,321.611,0.1406255694945355,2.092290394862917,2.3546960942649298,2.0248188412904655,-0.4631578947368431,-0.1316514385066081,3.329831291546581,0.08024501538944584,-0.2967092511971905,-0.6251255114563304,0.4507447366424089
